brand,carName,carImg,saleVolume,price,manufacturer,rank,carModel,energyType,marketTime,insure,min_price,max_price,avg_price,warranty_years,warranty_mileage,price_category,sales_level,brand_popularity,anomaly_score,is_anomaly
比亚迪,海狮06DM,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/3440576f141742a5a3bb1c8340b549f5~tplv-resize:640:0.png?psm=motor.rank.data,9576,"[13.98, 15.68]",比亚迪,78,中型SUV,插电式混合动力,2025.07,6年或15万公里,13.98,15.68,14.83,6.0,150000.0,中端,低销量,41,0.0009964858341046999,False
零跑汽车,零跑C16,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/3a7e8d9383f14f67a0d76a57231764be~tplv-resize:640:0.png?psm=motor.rank.data,9571,"[14.68, 18.18]",零跑汽车,79,中大型SUV,增程式,2025.06,4年或12万公里,14.68,18.18,16.43,4.0,120000.0,中端,低销量,7,0.0003785871556865857,False
宝马,宝马5系,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/3964028127a0462c97d2611cd8e1a0a1~tplv-resize:640:0.png?psm=motor.rank.data,9087,"[32.1, 39.1]",华晨宝马,80,中大型车,48V轻混系统,2025.09,3年或10万公里,32.1,39.1,35.6,3.0,100000.0,豪华型,低销量,8,0.001981275216188002,False
丰田,铂智3X,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/544685d712e349faafa14a89c6e0755b~tplv-resize:640:0.png?psm=motor.rank.data,9017,"[10.98, 15.98]",广汽丰田,81,紧凑型SUV,纯电动,2025.03,3年或10万公里,10.98,15.98,13.48,3.0,100000.0,中端,低销量,22,0.0001407803916598387,False
方程豹,钛3,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/5f2d6746ab5f42008c8cd9de54c5e038~tplv-resize:640:0.png?psm=motor.rank.data,8902,"[13.38, 17.78]",方程豹,82,紧凑型SUV,纯电动,2025.04,6年或15万公里,13.38,17.78,15.580000000000002,6.0,150000.0,中端,低销量,4,7.885524314554275e-05,False
比亚迪,秦PLUS EV,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/bea43ec45387461aa6579a7566a40a51~tplv-resize:640:0.png?psm=motor.rank.data,8849,"[8.98, 16.38]",比亚迪,83,紧凑型车,纯电动,2025.09,6年或15万公里,8.98,16.38,12.68,6.0,150000.0,中端,低销量,41,0.0011721674112067154,False
荣威,荣威i5,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/4b96326cb76b40369887d7b011aae241~tplv-resize:640:0.png?psm=motor.rank.data,8686,"[6.09, 12.58]",上汽集团,84,紧凑型车,汽油,2025.09,4年或15万公里,6.09,12.58,9.335,4.0,150000.0,经济型,低销量,12,0.0014073368508944633,False
吉利银河,银河星舰7 EM-i,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/5b2555ddc28b4e81b37c0508d728d609~tplv-resize:640:0.png?psm=motor.rank.data,8347,"[8.78, 12.08]",吉利银河,85,紧凑型SUV,插电式混合动力,2024.12,6年或15万公里,8.78,12.08,10.43,6.0,150000.0,中端,低销量,11,0.00014207992646230182,False
丰田,赛那,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/0c4126f4e19f4486ab824f4c0abb7a95~tplv-resize:640:0.png?psm=motor.rank.data,8168,"[29.98, 39.38]",广汽丰田,86,中大型MPV,油电混合,2025.09,3年或10万公里,29.98,39.38,34.68,3.0,100000.0,豪华型,低销量,22,0.000604175985539441,False
方程豹,钛7,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/3bb475c050b541e494e0fc3c10da4d40~tplv-resize:640:0.png?psm=motor.rank.data,8128,"[17.98, 21.98]",方程豹,87,中大型SUV,插电式混合动力,2025.09,6年或15万公里,17.98,21.98,19.98,6.0,150000.0,中端,低销量,4,0.0006304082013192669,False
小鹏汽车,小鹏P7,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/7d0261ff50644213b56f6982fdacab0c~tplv-resize:640:0.png?psm=motor.rank.data,8104,"[21.98, 30.18]",小鹏汽车,88,中大型车,纯电动,2025.08,5年或12万公里,21.98,30.18,26.08,5.0,120000.0,高端,低销量,6,0.00029828712204390693,False
宝马,宝马X3,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/3fea5faf655a4b34b2723919692b035e~tplv-resize:640:0.png?psm=motor.rank.data,7998,"[28.6, 37.2]",华晨宝马,89,中型SUV,汽油,2025.08,3年或10万公里,28.6,37.2,32.900000000000006,3.0,100000.0,豪华型,低销量,8,0.0006018417326369052,False
长安,长安UNI-Z PHEV,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/391edb3a4abb4911bd357bc4593df474~tplv-resize:640:0.png?psm=motor.rank.data,7871,"[9.99, 11.89]",长安汽车,90,紧凑型SUV,插电式混合动力,2025.02,3年或12万公里,9.99,11.89,10.940000000000001,3.0,120000.0,中端,低销量,14,0.00030492634390328076,False
魏牌,高山,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/3e053a30457d49f28e59bf745833fb6a~tplv-resize:640:0.png?psm=motor.rank.data,7768,"[28.58, 35.38]",长城汽车,91,中大型MPV,插电式混合动力,2025.1,6年或15万公里,28.58,35.38,31.98,6.0,150000.0,豪华型,低销量,3,0.0012115488386797895,False
iCAR,iCAR超级V23,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/959c9eb6f8714cf5823571356a65320a~tplv-resize:640:0.png?psm=motor.rank.data,7679,"[10.98, 17.48]",奇瑞新能源,92,紧凑型SUV,纯电动,2025.09,5年或12万公里,10.98,17.48,14.23,5.0,120000.0,中端,低销量,2,0.0005668533681232047,False
奥迪,奥迪A4L,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/da440185e7f349d6b0d58938facb129d~tplv-resize:640:0.png?psm=motor.rank.data,7638,"[20.92, 28.66]",一汽奥迪,93,中型车,汽油,2025.02,3年或10万公里,20.92,28.66,24.79,3.0,100000.0,高端,低销量,13,0.0002460856919670672,False
红旗,红旗HS5,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/ab8b7403cc8b4fb9a988e66dc53d5163~tplv-resize:640:0.png?psm=motor.rank.data,7424,"[13.88, 20.48]",一汽红旗,94,中型SUV,汽油,2025.08,4年或10万公里,13.88,20.48,17.18,4.0,100000.0,中端,低销量,18,0.00035260718589612456,False
日产,逍客,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/b0ba10f07d0747ab9af74e9bac6acaf9~tplv-resize:640:0.png?psm=motor.rank.data,7380,"[9.88, 14.08]",东风日产,95,紧凑型SUV,汽油,2025.07,3年或10万公里,9.88,14.08,11.98,3.0,100000.0,中端,低销量,9,0.00015367019639280703,False
领克,领克900,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/2aca42e69f824d708b86d79f36e71e83~tplv-resize:640:0.png?psm=motor.rank.data,7319,"[28.99, 39.69]",领克,96,大型SUV,插电式混合动力,2025.04,5年或10万公里,28.99,39.69,34.339999999999996,5.0,100000.0,豪华型,低销量,13,0.00032283075044472163,False
吉利汽车,星瑞,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/0bd351ca4fbb43e88ce265d8f0b869fb~tplv-resize:640:0.png?psm=motor.rank.data,7296,"[8.97, 13.67]",吉利汽车,97,紧凑型车,汽油,2025.09,4年或10万公里,8.97,13.67,11.32,4.0,100000.0,中端,低销量,8,0.00025246335911404826,False
比亚迪,驱逐舰05,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/a3a4ec96429e4371b4ade1e7ee846f09~tplv-resize:640:0.png?psm=motor.rank.data,7118,"[6.98, 12.88]",比亚迪,98,紧凑型车,插电式混合动力,2025.05,1年或10万公里,6.98,12.88,9.93,1.0,100000.0,经济型,低销量,41,0.0007867979683645754,False
丰田,卡罗拉,https://p9-dcd.byteimg.com/motor-mis-img/b2fb8f96191b30a2992fc05fb5af0a4c~tplv-resize:640:0.png?psm=motor.rank.data,7107,"[7.78, 11.68]",一汽丰田,99,紧凑型车,汽油,2024.07,3年或10万公里,7.78,11.68,9.73,3.0,100000.0,经济型,低销量,22,0.00012609450949935087,False
别克,别克GL8 PHEV,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/bd3282d79812431f969493d86f94c9b5~tplv-resize:640:0.png?psm=motor.rank.data,7017,"[24.99, 39.99]",上汽通用别克,100,中大型MPV,插电式混合动力,2025.08,3年或10万公里,24.99,39.99,32.49,3.0,100000.0,豪华型,低销量,10,0.0028110249681556525,False
大众,宝来,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/6569140387014329aaee5c92ae4a3fa1~tplv-resize:640:0.png?psm=motor.rank.data,6982,"[7.99, 11.09]",一汽-大众,101,紧凑型车,汽油,2024.1,3年或10万公里,7.99,11.09,9.54,3.0,100000.0,经济型,低销量,25,8.05786780816845e-05,False
广汽传祺,传祺GS3,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/9bd75ad6814541c1a3692ae64670405d~tplv-resize:640:0.png?psm=motor.rank.data,6903,"[6.58, 8.88]",广汽传祺,102,小型SUV,汽油,2025.04,3年或10万公里,6.58,8.88,7.73,3.0,100000.0,经济型,低销量,10,0.00017861874337289294,False
腾势,腾势D9 DM,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/257a11ae6dd04cf7804d49fe09dc826f~tplv-resize:640:0.png?psm=motor.rank.data,6500,"[30.98, 60.06]",腾势汽车,103,中大型MPV,插电式混合动力,2025.08,6年或15万公里,30.98,60.06,45.52,6.0,150000.0,豪华型,低销量,8,0.027206174335847034,True
红旗,红旗E-QM5,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/b037b30e070943928eff5eb972564e56~tplv-resize:640:0.png?psm=motor.rank.data,6493,"[9.18, 20.98]",一汽红旗,104,中型车,纯电动,2025.05,4年或10万公里,9.18,20.98,15.08,4.0,100000.0,中端,低销量,18,0.005420439969359798,True
智己汽车,智己LS6,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/4dda84ada8c540bc86aa3324ecc3aa88~tplv-resize:640:0.png?psm=motor.rank.data,6429,"[19.79, 26.99]",智己汽车,105,中大型SUV,增程式,2025.09,5年或15万公里,19.79,26.99,23.39,5.0,150000.0,高端,低销量,4,0.0003613225528411029,False
日产,日产N7,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/3c036397a27749aea9869595d11a1cfd~tplv-resize:640:0.png?psm=motor.rank.data,6410,"[11.99, 14.99]",东风日产,106,中大型车,纯电动,2025.04,4年或12万公里,11.99,14.99,13.49,4.0,120000.0,中端,低销量,9,0.00023821946005058938,False
吉利汽车,帝豪,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/9d3b5847e08449e8ae68001bc6d80041~tplv-resize:640:0.png?psm=motor.rank.data,6341,"[4.89, 14.98]",吉利汽车,107,紧凑型车,汽油,2025.07,4年或15万公里,4.89,14.98,9.935,4.0,150000.0,经济型,低销量,8,0.004772386332693787,True
五菱汽车,缤果S,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/fe583d70163f47ab97f855da90ff055a~tplv-resize:640:0.png?psm=motor.rank.data,6273,"[6.38, 7.68]",上汽通用五菱,108,小型车,纯电动,2025.09,4年或15万公里,6.38,7.68,7.029999999999999,4.0,150000.0,经济型,低销量,14,0.0006270406591040882,False
比亚迪,宋PLUS DM,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/7090077c0c97451eb60cc58effa35c74~tplv-resize:640:0.png?psm=motor.rank.data,6171,"[11.58, 16.18]",比亚迪,109,紧凑型SUV,插电式混合动力,2025.02,6年或15万公里,11.58,16.18,13.879999999999999,6.0,150000.0,中端,低销量,41,0.0002730034232797601,False
大众,宝来,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/6569140387014329aaee5c92ae4a3fa1~tplv-resize:640:0.png?psm=motor.rank.data,6982,"[7.99, 11.09]",一汽-大众,101,紧凑型车,汽油,2024.1,3年或10万公里,7.99,11.09,9.54,3.0,100000.0,经济型,低销量,25,8.05786780816845e-05,False
哈弗,哈弗H6,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/62328473441241d98a6a623ffe67178f~tplv-resize:640:0.png?psm=motor.rank.data,6095,"[7.19, 12.19]",长城汽车,111,紧凑型SUV,汽油,2025.03,3年或10万公里,7.19,12.19,9.69,3.0,100000.0,经济型,低销量,7,0.0006461975753653404,False
埃安,AION V,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/b329963f143c4b57b1e7ad2c3f907db6~tplv-resize:640:0.png?psm=motor.rank.data,6072,"[10.98, 18.18]",广汽埃安新能源,112,紧凑型SUV,纯电动,2025.08,4年或15万公里,10.98,18.18,14.58,4.0,150000.0,中端,低销量,6,0.001081056107850557,False
吉利银河,银河M9,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/4ce0a4be183540a58d72ad06dabed315~tplv-resize:640:0.png?psm=motor.rank.data,6071,"[17.38, 23.88]",吉利银河,113,中大型SUV,插电式混合动力,2025.09,6年或15万公里,17.38,23.88,20.63,6.0,150000.0,高端,低销量,11,0.00025717919238453995,False
奥迪,奥迪A3,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/2440a980eef1436cb95453dd91fbddb3~tplv-resize:640:0.png?psm=motor.rank.data,6017,"[13.27, 20.99]",一汽奥迪,114,紧凑型车,汽油,2025.1,3年或10万公里,13.27,20.99,17.13,3.0,100000.0,中端,低销量,13,0.0009574449444283315,False
理想汽车,理想L7,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/a783a546a20d4a7c89202df18dc1fee4~tplv-resize:640:0.png?psm=motor.rank.data,6006,"[30.18, 35.98]",理想汽车,115,中大型SUV,增程式,2025.05,5年或10万公里,30.18,35.98,33.08,5.0,100000.0,豪华型,低销量,7,0.00172219802052647,False
AITO,问界M7,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/28b3bf3937fd4d3e87726df8fdf3fc2d~tplv-resize:640:0.png?psm=motor.rank.data,5970,"[24.98, 37.98]",赛力斯汽车,116,中大型SUV,纯电动,2025.09,4年或10万公里,24.98,37.98,31.479999999999997,4.0,100000.0,豪华型,低销量,4,0.0014772931662011515,False
深蓝汽车,深蓝S07,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/3bf844e0de5e468b82210f1ea12764d8~tplv-resize:640:0.png?psm=motor.rank.data,5955,"[13.49, 17.29]",深蓝汽车,117,中型SUV,增程式,2025.1,3年或12万公里,13.49,17.29,15.39,3.0,120000.0,中端,低销量,5,0.00024841205417426235,False
宝马,宝马X5,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/bf84f7f297c74b4ab69467bef101e7e1~tplv-resize:640:0.png?psm=motor.rank.data,5885,"[53.1, 77.7]",华晨宝马,118,中大型SUV,48V轻混系统,2025.08,3年或10万公里,53.1,77.7,65.4,3.0,100000.0,豪华型,低销量,8,0.010616047466791578,True
长安,长安CS55 PLUS,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/b9197bb390564ebea1af1128fc67630f~tplv-resize:640:0.png?psm=motor.rank.data,5831,"[7.89, 9.69]",长安汽车,119,紧凑型SUV,汽油,2025.09,3年或10万公里,7.89,9.69,8.79,3.0,100000.0,经济型,低销量,14,0.0004880169268498992,False
长安,长安UNI-V,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/e3a74f3cd8964a92b00b027e06d4e8ba~tplv-resize:640:0.png?psm=motor.rank.data,5824,"[9.39, 11.99]",长安汽车,120,紧凑型车,汽油,2025.08,3年或10万公里,9.39,11.99,10.690000000000001,3.0,100000.0,中端,低销量,14,0.00031868169680139655,False
 firefly萤火虫,firefly萤火虫,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/3552ee01219b490aad189f48f9ad7b2e~tplv-resize:640:0.png?psm=motor.rank.data,5768,"[7.98, 9.68]",蔚来,121,小型车,纯电动,2025.04,4年或10万公里,7.98,9.68,8.83,4.0,100000.0,经济型,低销量,1,0.000504409637319349,False
奇瑞风云,风云T9,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/987f70ca6b3c413da98a13edc41e2ae4~tplv-resize:640:0.png?psm=motor.rank.data,5739,"[11.29, 16.39]",奇瑞汽车,122,中型SUV,插电式混合动力,2025.04,3年或10万公里,11.29,16.39,13.84,3.0,100000.0,中端,低销量,4,0.00022381109969997237,False
理想汽车,理想i8,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/bd586b34b6c34a4e9b8db8fa1f061fe5~tplv-resize:640:0.png?psm=motor.rank.data,5716,"[33.98, 33.98]",理想汽车,123,中大型SUV,纯电动,2025.08,5年或10万公里,33.98,33.98,33.98,5.0,100000.0,豪华型,低销量,7,0.00908615924121602,True
丰田,汉兰达,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/b5803d108eb2427c9ad19d458e1d135f~tplv-resize:640:0.png?psm=motor.rank.data,5669,"[24.98, 32.58]",广汽丰田,124,中型SUV,汽油,2025.09,3年或10万公里,24.98,32.58,28.78,3.0,100000.0,高端,低销量,22,0.0002035229933705366,False
沃尔沃,沃尔沃XC60,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/3e80f01f2cf448f9ac80f28a621be7f5~tplv-resize:640:0.png?psm=motor.rank.data,5640,"[24.9, 32.49]",沃尔沃亚太,125,中型SUV,48V轻混系统,2025.06,3年不限公里,24.9,32.49,28.695,3.0,,高端,低销量,8,0.00019003887139406906,False
坦克,坦克500 Hi4-T,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/9c530ffa51da4ee49ac7ee6fa60771b4~tplv-resize:640:0.png?psm=motor.rank.data,5379,"[33.5, 35.5]",长城汽车,131,中大型SUV,插电式混合动力,2025.08,5年或15万公里,33.5,35.5,34.5,5.0,150000.0,豪华型,低销量,7,0.005820724755040021,True
丰田,格瑞维亚,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/3e60d7bce33a4620a32d09e378963b16~tplv-resize:640:0.png?psm=motor.rank.data,5373,"[25.48, 41.58]",一汽丰田,132,中大型MPV,油电混合,2024.04,3年或10万公里,25.48,41.58,33.53,3.0,100000.0,豪华型,低销量,22,0.004224601323883681,True
埃安,AION UT,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/25a58812bffd4e59bca87e881851ef25~tplv-resize:640:0.png?psm=motor.rank.data,5337,"[6.98, 10.18]",广汽埃安新能源,133,小型车,纯电动,2025.02,4年或15万公里,6.98,10.18,8.58,4.0,150000.0,经济型,低销量,6,0.00030408813823682476,False
东风风神,风神L7 PHEV,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/810ea03ad55e4827938121276962fb85~tplv-resize:640:0.png?psm=motor.rank.data,5328,"[9.99, 14.99]",东风乘用车,134,紧凑型SUV,插电式混合动力,2025.04,10年不限里程(责任免除条款以官方为准）,9.99,14.99,12.49,10.0,,中端,低销量,5,0.00027979547525051055,False
埃安,AION Y,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/d382087dc4bd467f8951919c0b5f8334~tplv-resize:640:0.png?psm=motor.rank.data,5323,"[9.18, 12.78]",广汽埃安新能源,135,紧凑型SUV,纯电动,2025.06,4年或15万公里,9.18,12.78,10.98,4.0,150000.0,中端,低销量,6,0.00028687391079493507,False
长安启源,长安启源A07,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/4dfa9373364640268f0cb1d54bd87c3b~tplv-resize:640:0.png?psm=motor.rank.data,5184,"[11.09, 16.59]",长安启源,136,中大型车,增程式,2025.09,3年或12万公里,11.09,16.59,13.84,3.0,120000.0,中端,低销量,6,0.0002781054140685673,False
本田,英仕派,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/d7caed4d9e9d4433a4b81cf5807faf26~tplv-resize:640:0.png?psm=motor.rank.data,5158,"[13.48, 16.58]",东风本田,137,中型车,汽油,2024.12,3年或10万公里,13.48,16.58,15.03,3.0,100000.0,中端,低销量,26,0.000403013069343446,False
小鹏汽车,小鹏P7+,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/f678c45d186643d19d815c39205ebbd0~tplv-resize:640:0.png?psm=motor.rank.data,5140,"[18.68, 20.88]",小鹏汽车,138,中大型车,纯电动,2025.04,5年或12万公里,18.68,20.88,19.78,5.0,120000.0,中端,低销量,6,0.0013901712018733817,False
领克,领克08 EM-P,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/a5b150708865419e9993f564d05119ae~tplv-resize:640:0.png?psm=motor.rank.data,5107,"[15.98, 21.28]",领克,139,中型SUV,插电式混合动力,2025.09,5年或10万公里,15.98,21.28,18.630000000000003,5.0,100000.0,中端,低销量,13,7.722015872622492e-05,False
奇瑞,瑞虎5x,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/060ec2e0b84d424fb9806d05f912f5ae~tplv-resize:640:0.png?psm=motor.rank.data,5092,"[5.69, 7.99]",奇瑞汽车,140,小型SUV,汽油,2025.04,3年或10万公里,5.69,7.99,6.84,3.0,100000.0,经济型,低销量,10,0.00033598050311317264,False
领克,领克10 EM-P,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/c67bb456d8f8427d8f2525a82b3bd63e~tplv-resize:640:0.png?psm=motor.rank.data,5077,"[16.38, 20.18]",领克,141,中大型车,插电式混合动力,2025.09,5年或10万公里,16.38,20.18,18.28,5.0,100000.0,中端,低销量,13,0.00038274930234048874,False
蔚来,蔚来ET5T,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/2cc80e69fbc0418188933b0cdadf045a~tplv-resize:640:0.png?psm=motor.rank.data,5048,"[19, 20.8]",蔚来,142,中型车,纯电动,2025.05,3年或12万公里,19.0,20.8,19.9,3.0,120000.0,中端,低销量,7,0.0017892096676896882,False
别克,君越,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/8900f768debc40cbbeb15a500a4fee0a~tplv-resize:640:0.png?psm=motor.rank.data,4918,"[15.99, 18.99]",上汽通用别克,143,中型车,汽油,2025.09,3年或10万公里,15.99,18.99,17.49,3.0,100000.0,中端,低销量,10,0.0006163948436484718,False
比亚迪,宋PLUS EV,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/c0a2bdef6aa5493fb718ab5690d33e9f~tplv-resize:640:0.png?psm=motor.rank.data,4840,"[13.48, 17.28]",比亚迪,144,紧凑型SUV,纯电动,2024.08,6年或15万公里,13.48,17.28,15.38,6.0,150000.0,中端,低销量,41,0.0002630449629017756,False
丰田,皇冠陆放,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/6a54e46c78d64ba591d90dcaeeef96d7~tplv-resize:640:0.png?psm=motor.rank.data,4822,"[23.98, 28.78]",一汽丰田,145,中型SUV,油电混合,2024.05,3年或10万公里,23.98,28.78,26.380000000000003,3.0,100000.0,高端,低销量,22,0.0010023821870335545,False
欧拉,欧拉好猫,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/538ddbd6b2164b8ea6ef186f0b9d41a1~tplv-resize:640:0.png?psm=motor.rank.data,4800,"[8.38, 10.38]",长城汽车,146,小型车,纯电动,2025.06,4年或15万公里,8.38,10.38,9.38,4.0,150000.0,经济型,低销量,3,0.00042069445404799993,False
智界,智界R7,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/9716952f5bed47848c5871d00535f8d8~tplv-resize:640:0.png?psm=motor.rank.data,4788,"[24.98, 33.98]",奇瑞汽车,147,中大型SUV,纯电动,2025.08,4年或10万公里,24.98,33.98,29.479999999999997,4.0,100000.0,高端,低销量,2,0.0001503372643292695,False
广汽传祺,传祺M8,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/2f6fd0b06cd84a57af9e02603472124c~tplv-resize:640:0.png?psm=motor.rank.data,4785,"[16.98, 31.78]",广汽传祺,148,中大型MPV,汽油,2024.05,3年或10万公里,16.98,31.78,24.380000000000003,3.0,100000.0,高端,低销量,10,0.005014581359271207,True
比亚迪,唐DM,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/db15adf4a0ab478589e5ab61807df13c~tplv-resize:640:0.png?psm=motor.rank.data,4752,"[15.98, 19.98]",比亚迪,149,中型SUV,插电式混合动力,2025.09,6年或15万公里,15.98,19.98,17.98,6.0,150000.0,中端,低销量,41,0.0003612945716511326,False
五菱汽车,五菱之光EV,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/e14c189f278f4b76ba185a839f46fce1~tplv-resize:640:0.png?psm=motor.rank.data,4589,"[4.43, 5.58]",上汽通用五菱,150,微面,纯电动,2025.02,3年或10万公里,4.43,5.58,5.005,3.0,100000.0,经济型,低销量,14,0.0007764418283273483,False
岚图,岚图FREE,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/131c546b47344d22a7cbc915b7186838~tplv-resize:640:0.png?psm=motor.rank.data,4553,"[21.99, 27.99]",岚图汽车,151,中大型SUV,增程式,2025.07,5年或10万公里,21.99,27.99,24.99,5.0,100000.0,高端,低销量,4,0.00032502762820313424,False
北京越野,北京越野BJ40增程,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/3df478e981ef4e37a484a0183c163e86~tplv-resize:640:0.png?psm=motor.rank.data,4518,"[17.98, 19.98]",北京汽车,152,紧凑型SUV,增程式,2025.04,5年或15万公里,17.98,19.98,18.98,5.0,150000.0,中端,低销量,5,0.0014948546138517245,False
