brand,carName,carImg,saleVolume,price,manufacturer,rank,carModel,energyType,marketTime,insure
上汽大通MAXUS,大通G50 PHEV,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/e5788f6a5b9a4a599253c631db5b96d0~tplv-resize:640:0.png?psm=motor.rank.data,249,"[13.98, 14.98]",上汽大通,456,紧凑型MPV,插电式混合动力,2025.04,3年或10万公里
马自达,马自达CX-50行也,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/c72505bf55764e22bd2930275a9c56f9~tplv-resize:640:0.png?psm=motor.rank.data,249,"[14.48, 22.68]",长安马自达,457,紧凑型SUV,汽油,2024.03,3年或10万公里
腾势,腾势Z9 DM,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/d8c67469f3be45288aba0defe4dfdb0a~tplv-resize:640:0.png?psm=motor.rank.data,246,"[33.48, 41.48]",腾势汽车,458,中大型车,插电式混合动力,2024.11,6年或15万公里
别克,微蓝6,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/878a489c1fc54377b34bffe0ed76b4c7~tplv-resize:640:0.png?psm=motor.rank.data,244,"[9.09, 9.78]",上汽通用别克,459,紧凑型车,纯电动,2023.10,3年或10万公里
现代,现代ix35,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/4759d1d531d7489dbb01a2bad3506c6b~tplv-resize:640:0.png?psm=motor.rank.data,244,"[9.48, 14.08]",北京现代,460,紧凑型SUV,汽油,2023.06,可选：5年或10万公里/7年或7万公里/3年或15万公里
马自达,马自达CX-30,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/d266c935398141da87d4cdcd0a25d7fe~tplv-resize:640:0.png?psm=motor.rank.data,243,"[9.99, 13.99]",长安马自达,461,小型SUV,汽油,2024.07,3年或10万公里
MINI,电动MINI COOPER,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/974b0ae60e0a4caabce19d22bcb2d5bf~tplv-resize:640:0.png?psm=motor.rank.data,242,"[20.98, 23.98]",光束汽车,462,小型车,纯电动,2025.10,3年或10万公里
雪铁龙,天逸 C5 AIRCROSS,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/c93b0bba962f40328e628f302b03c6d6~tplv-resize:640:0.png?psm=motor.rank.data,242,"[14.97, 18.27]",东风雪铁龙,463,紧凑型SUV,汽油,2025.06,5年或15万公里
iCAR,iCAR 03,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/82dbd5e3acb94713afb3cb4da2dfaa68~tplv-resize:640:0.png?psm=motor.rank.data,241,"[9.98, 14.98]",奇瑞新能源,464,紧凑型SUV,纯电动,2024.02,4年或12万公里
路虎,发现运动,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/7be464ab1f3342cfb3ff69712ec5cc6b~tplv-resize:640:0.png?psm=motor.rank.data,240,"[22.83, 23.99]",奇瑞捷豹路虎,465,中型SUV,48V轻混系统,2024.07,3年或10万公里
奔驰,奔驰EQE SUV,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/84c82af0b310448daf17b88281649cf4~tplv-resize:640:0.png?psm=motor.rank.data,238,"[34.6, 49.06]",北京奔驰,466,中大型SUV,纯电动,2024.04,3年不限公里
吉利银河,银河L6,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/0db9740a08984497abb3c19cf5d22e44~tplv-resize:640:0.png?psm=motor.rank.data,236,"[7.78, 10.28]",吉利银河,467,紧凑型车,插电式混合动力,2025.02,4年或10万公里
上汽大通MAXUS,大通G10,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/9cb8a3e47412485ab01e1ea06ab6af34~tplv-resize:640:0.png?psm=motor.rank.data,222,"[10.8, 18.98]",上汽大通,468,中大型MPV,汽油,2024.08,3年或6万公里
大众,探岳X,https://p9-dcd.byteimg.com/motor-mis-img/2354614b33fc510dcae00876a4a23d77~tplv-resize:640:0.png?psm=motor.rank.data,220,"[19.79, 22.79]",一汽-大众,469,中型SUV,汽油,2023.03,3年或10万公里
东风风行,菱智新能源,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/420520f1e8c84aab8cb6dd63c45fe304~tplv-resize:640:0.png?psm=motor.rank.data,220,"[9.98, 19.19]",东风风行,470,中型MPV,纯电动,2025.05, 8年或16万公里
日产,骐达TIIDA,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/c2bc63fa5a1142b9aba74bf02210d1cc~tplv-resize:640:0.png?psm=motor.rank.data,220,"[8.99, 11.59]",东风日产,471,紧凑型车,汽油,2023.08,3年或10万公里
红旗,红旗HQ9,https://p3-dcd.byteimg.com/motor-mis-img/b690e5fd5c48d8da3726a893a2d296cf~tplv-resize:640:0.png?psm=motor.rank.data,215,"[34.38, 57.88]",一汽红旗,472,中大型MPV,48V轻混系统,2025.04,4年或10万公里
本田,皓影 PHEV,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/fede19012b59405dbaf2cb12c3700cc0~tplv-resize:640:0.png?psm=motor.rank.data,215,"[18.09, 22.49]",广汽本田,473,紧凑型SUV,插电式混合动力,2024.10,3年或10万公里
奥迪,奥迪Q3 Sportback,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/12cb65997d2349f88511b2547ddd8204~tplv-resize:640:0.png?psm=motor.rank.data,211,"[20.84, 23.84]",一汽奥迪,474,紧凑型SUV,汽油,2025.04,3年或10万公里
宝骏,宝骏云海PHEV,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/0f91b9088030441a91d5d248735804b0~tplv-resize:640:0.png?psm=motor.rank.data,207,"[9.48, 10.88]",上汽通用五菱,475,紧凑型SUV,插电式混合动力,2025.07,6年或15万公里
起亚,起亚EV5,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/8c0e92457a3c418d96d170d35af6afd6~tplv-resize:640:0.png?psm=motor.rank.data,207,"[13.48, 24.38]",起亚,476,紧凑型SUV,纯电动,2024.11,5年或10万公里
smart,smart精灵#5,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/0875ee5d57e24e488a7c4588b95e2c43~tplv-resize:640:0.png?psm=motor.rank.data,204,"[23.99, 37.99]",smart,477,中型SUV,纯电动,2025.04,4年或15万公里
东风风神,皓极,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/ee29584a0d5a40938e8dbbefc9f3c73f~tplv-resize:640:0.png?psm=motor.rank.data,204,"[12.99, 14.69]",东风乘用车,478,紧凑型SUV,汽油,2024.11,3年或10万公里
奔腾,奔腾T90,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/63bde24a00f647d19c0e384b88443aa7~tplv-resize:640:0.png?psm=motor.rank.data,203,"[10.88, 13.98]",一汽奔腾,479,紧凑型SUV,汽油,2025.04,3年或10万公里
东风风神,皓瀚,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/45dc04ea2b1642899af6f746c9b1a781~tplv-resize:640:0.png?psm=motor.rank.data,202,"[8.99, 13.69]",东风乘用车,480,紧凑型SUV,汽油,2025.01,3年或10万公里
本田,广汽本田P7,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/037c3ff2631b4cb080f58c35d774be43~tplv-resize:640:0.png?psm=motor.rank.data,196,"[19.99, 24.99]",广汽本田,481,中型SUV,纯电动,2025.04,3年或10万公里
捷途山海,捷途山海L9,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/89517be1299f435a8be6fdadb179abcb~tplv-resize:640:0.png?psm=motor.rank.data,190,"[15.49, 17.59]",奇瑞汽车,482,中型SUV,插电式混合动力,2025.04,4年或10万公里
东风风度,帕拉丁,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/ab5da0d50cde4b7d9281b0217f8d938b~tplv-resize:640:0.png?psm=motor.rank.data,189,"[16.98, 29.88]",郑州日产,483,中型SUV,汽油,2025.05,3年或10万公里
零跑汽车,零跑C01,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/0629455ab0404f8d8321d8de26257973~tplv-resize:640:0.png?psm=motor.rank.data,189,"[11.98, 14.18]",零跑汽车,484,中大型车,纯电动,2024.03,4年或12万公里
领克,领克Z10,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/a4f37175a6984ab694dd1c61719667b3~tplv-resize:640:0.png?psm=motor.rank.data,189,"[18.58, 28.28]",领克,485,中大型车,纯电动,2024.12,5年或10万公里
标致,标致5008,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/1f931bd350aa4763af406408b1b2c70f~tplv-resize:640:0.png?psm=motor.rank.data,189,"[17.87, 23.37]",东风标致,486,中型SUV,汽油,2025.03,5年或15万公里
本田,猎光e:NS2,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/8ff010b33b2149b6bb8ba23802679638~tplv-resize:640:0.png?psm=motor.rank.data,186,"[15.98, 17.98]",东风本田,487,紧凑型SUV,纯电动,2024.06, 3年或10万公里
沃尔沃,沃尔沃EM90,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/a8576dde5a0b482ca4fbd49702adc93f~tplv-resize:640:0.png?psm=motor.rank.data,182,"[81.8, 81.8]",沃尔沃亚太,488,中大型MPV,纯电动,2023.11,6年不限里程
红旗,红旗天工08,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/8f051743f0de47e0832d4b7ed0eb4d7d~tplv-resize:640:0.png?psm=motor.rank.data,181,"[20.29, 32.68]",一汽红旗,489,中大型SUV,纯电动,2025.04,4年或10万公里
丰田,威飒,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/76d86d7327be4142963e2e6c9382294f~tplv-resize:640:0.png?psm=motor.rank.data,179,"[21.68, 30.38]",广汽丰田,490,中型SUV,汽油,2024.06,3年或10万公里
仰望,仰望U8L,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/def9bfd5a95a4d7786461f1db898e890~tplv-resize:640:0.png?psm=motor.rank.data,178,"[128, 128]",仰望,491,大型SUV,增程式,2025.09,6年或15万公里
沃尔沃,沃尔沃EX30,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/ce64263c7edf4e56bcfb02f4c5093097~tplv-resize:640:0.png?psm=motor.rank.data,176,"[20.08, 26.38]",沃尔沃亚太,492,小型SUV,纯电动,2025.07,3年不限公里
灵悉,灵悉L,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/11a62ecc117449038c3ed3271aa6752a~tplv-resize:640:0.png?psm=motor.rank.data,170,"[10.98, 10.98]",东风本田,493,中型车,纯电动,2024.09,3年或10万公里
飞凡汽车,飞凡F7,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/d3c1128436c342588263a40466dbaad0~tplv-resize:640:0.png?psm=motor.rank.data,167,"[16.29, 18.69]",飞凡汽车,494,中大型车,纯电动,2025.06,5年或12万公里
创维汽车,创维EV6,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/ad946cfb7300451192fd711f0af4ded0~tplv-resize:640:0.png?psm=motor.rank.data,166,"[13.98, 39.8]",创维汽车,495,中型SUV,纯电动,2025.08,5年或15万公里
坦克,坦克500,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/03cbc63ee9224060b21769b76b320385~tplv-resize:640:0.png?psm=motor.rank.data,164,"[35.5, 36.3]",长城汽车,496,中大型SUV,48V轻混系统,2025.08,5年或15万公里
斯柯达,柯迪亚克,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/113a64f3997f4c9e9a5bd89c4a85de31~tplv-resize:640:0.png?psm=motor.rank.data,164,"[19.19, 24.39]",上汽大众斯柯达,497,中型SUV,汽油,2024.09,3年或10万公里
北京越野,北京越野BJ60,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/0087942025b04295b04efa7c84472d8b~tplv-resize:640:0.png?psm=motor.rank.data,163,"[23.98, 28.58]",北京汽车,498,中大型SUV,48V轻混系统,2023.09,5年或15万公里
荣威,荣威iMAX8 DMH,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/007e188b81484572877fdc75f0f834df~tplv-resize:640:0.png?psm=motor.rank.data,162,"[18.99, 20.99]",上汽集团,499,中大型MPV,插电式混合动力,2024.11,6年或15万公里
斯柯达,明锐,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/e5d55d4c1ece47ceb29e28624cf1ca70~tplv-resize:640:0.png?psm=motor.rank.data,160,"[14.39, 15.49]",上汽大众斯柯达,500,紧凑型车,汽油,2024.09,3年或10万公里
荣威,荣威D7 EV,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/279198c170654088bb304d89cfc3d72f~tplv-resize:640:0.png?psm=motor.rank.data,156,"[12.98, 20.08]",上汽集团,501,中型车,纯电动,2024.11,6年或15万公里
仰望,仰望U7 EV,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/fcbf4c2c6b6d4c8781f90e2b8249e32c~tplv-resize:640:0.png?psm=motor.rank.data,152,"[62.8, 70.8]",仰望,502,大型车,纯电动,2025.03,6年或15万公里
凯迪拉克,凯迪拉克XT6,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/8c4191721fc3452e84f8e19595c9462f~tplv-resize:640:0.png?psm=motor.rank.data,152,"[34.99, 40.99]",上汽通用凯迪拉克,503,中大型SUV,48V轻混系统,2024.11,3年不限公里
星途,星途追风,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/efb2388333914343bba3b953eec67dba~tplv-resize:640:0.png?psm=motor.rank.data,152,"[13.19, 15.28]",星途,504,紧凑型SUV,汽油,2025.03,3年或10万公里
五菱汽车,五菱征程,https://p9-dcd.byteimg.com/motor-mis-img/14a5f4d31b2390bbe29d1e2ed5c86725~tplv-resize:640:0.png?psm=motor.rank.data,150,"[6.98, 9.08]",上汽通用五菱,505,中大型MPV,汽油,2022.09,3年或6万公里
启辰,启辰D60,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/19edcae930eb41e6995bb85e5ae1dea3~tplv-resize:640:0.png?psm=motor.rank.data,147,"[6.68, 7.78]",东风日产,506,紧凑型车,汽油,2023.02,3年或10万公里
启辰,启辰大V DD-i,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/10e7aba3c41d41688bf48782df72e528~tplv-resize:640:0.png?psm=motor.rank.data,146,"[9.89, 14.59]",东风日产,507,紧凑型SUV,插电式混合动力,2025.02,6年或15万公里
江淮瑞风,瑞风E3,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/68bcc181c4f64581980b01a833f4f6bb~tplv-resize:640:0.png?psm=motor.rank.data,146,"[13.99, 20.88]",江汽集团,508,紧凑型MPV,纯电动,2025.03,3年或10万公里
标致,标致508L,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/e3b8a7573b784ab388129d474b434366~tplv-resize:640:0.png?psm=motor.rank.data,145,"[16.37, 20.77]",东风标致,509,中型车,汽油,2025.03,3年或10万公里
江淮钇为,爱跑,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/99c0e84612604e6bb00ed8b4c57a1ab5~tplv-resize:640:0.png?psm=motor.rank.data,144,"[15.29, 18.99]",江汽集团,510,紧凑型车,纯电动,2024.03,3年或12万公里
北京汽车制造厂,勇士,https://p3-dcd.byteimg.com/motor-mis-img/dcf664514941d152d7c6466649b34f29~tplv-resize:640:0.png?psm=motor.rank.data,143,"[14.98, 15.98]",北京汽车制造厂,511,紧凑型SUV,汽油,2025.03,3年或6万公里
雪佛兰,科鲁泽,https://p3-dcd.byteimg.com/motor-mis-img/f63e0947469ae2d9cee05bbdc33f514f~tplv-resize:640:0.png?psm=motor.rank.data,142,"[9.49, 10.89]",上汽通用雪佛兰,512,紧凑型车,汽油,2023.06,3年或10万公里
ARCFOX极狐,极狐 阿尔法S,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/f1583e99b55f453f9bf9da2348eddead~tplv-resize:640:0.png?psm=motor.rank.data,141,"[15.98, 29.98]",北汽新能源,513,中大型车,纯电动,2024.04,3年或12万公里
星途,星途瑶光,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/75e13822ab224961b9bece7b81f64e66~tplv-resize:640:0.png?psm=motor.rank.data,139,"[13.99, 17.28]",星途,514,中型SUV,汽油,2025.09,3年或10万公里
蔚来,蔚来ET7,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/044f2a2afda542c68162110525721908~tplv-resize:640:0.png?psm=motor.rank.data,137,"[32, 35]",蔚来,515,中大型车,纯电动,2024.04,3年或12万公里
林肯,飞行家,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/664df940ff5242238c0dcf49e106578e~tplv-resize:640:0.png?psm=motor.rank.data,135,"[50.08, 76.38]",长安林肯,516,中大型SUV,汽油,2024.08,5年或14万公里
江淮瑞风,瑞风RF8 PHEV,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/809daf18f7fc4be1b137dd84e32a34ab~tplv-resize:640:0.png?psm=motor.rank.data,132,"[20.99, 25.99]",江汽集团,517,中大型MPV,插电式混合动力,2024.09,5年或10万公里
沃尔沃,沃尔沃XC40,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/165c411572eb454c894fa8363db5f915~tplv-resize:640:0.png?psm=motor.rank.data,129,"[18.5, 26.99]",沃尔沃亚太,518,紧凑型SUV,48V轻混系统,2025.06,3年不限公里
凌宝汽车,凌宝Uni,https://p3-dcd.byteimg.com/motor-mis-img/f0549e706e22b4bef069b9e470c55ff3~tplv-resize:640:0.png?psm=motor.rank.data,128,"[2.98, 3.98]",吉麦新能源,519,微型车,纯电动,2024.12,3年或10万公里
起亚,起亚K5,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/d859e80b81284db18db7651b9f176b75~tplv-resize:640:0.png?psm=motor.rank.data,121,"[12.48, 16.98]",起亚,520,中型车,汽油,2024.09,5年或10万公里
凯迪拉克,凯迪拉克GT4,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/6db297a9abf54fcb86895a89462201a4~tplv-resize:640:0.png?psm=motor.rank.data,120,"[14.99, 23.97]",上汽通用凯迪拉克,521,紧凑型SUV,48V轻混系统,2023.05,3年不限公里
现代,胜达,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/85040ec8dfb4469a89453da00be8a76a~tplv-resize:640:0.png?psm=motor.rank.data,120,"[16.18, 23.18]",北京现代,522,中型SUV,汽油,2024.08,可选：3年或15万公里/5年或10万公里/7年或7万公里
北京越野,北京越野BJ60雷霆,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/831fa1fd08fb4dcab8282ad77de92e85~tplv-resize:640:0.png?psm=motor.rank.data,118,"[25.98, 30.48]",北京汽车,523,中大型SUV,增程式,2024.08,5年或15万公里
红旗,红旗天工06,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/b5bd7a7f1e484d4095f4020c70e90c89~tplv-resize:640:0.png?psm=motor.rank.data,116,"[17.48, 25.78]",一汽红旗,524,中型SUV,纯电动,2025.04,4年或10万公里
睿蓝汽车,枫叶60s,https://p3-dcd.byteimg.com/motor-mis-img/22ab00035ad9fd4ac71b8baf75aa7293~tplv-resize:640:0.png?psm=motor.rank.data,114,"[14.98, 15.98]",睿蓝汽车,525,紧凑型车,纯电动,2022.02,1年或15万公里
起亚,嘉华,https://p3-dcd.byteimg.com/motor-mis-img/c6ac1024c4633112f738ffc8fc41b52c~tplv-resize:640:0.png?psm=motor.rank.data,114,"[23.89, 29.09]",起亚,526,中大型MPV,汽油,2025.09,5年或10万公里
福特,领裕,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/af5d7d24a04348fa954883a25310b018~tplv-resize:640:0.png?psm=motor.rank.data,113,"[17.38, 22.18]",江铃福特,527,中大型SUV,汽油,2023.02,3年或10万公里
MINI,电动MINI ACEMAN,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/c1093102339940549ef3af5dc2fafee6~tplv-resize:640:0.png?psm=motor.rank.data,112,"[22.99, 27.99]",光束汽车,528,小型SUV,纯电动,2025.10,3年或10万公里
长安,长安X7 PLUS,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/399becc2e25a4244bf8823ca3fe64f57~tplv-resize:640:0.png?psm=motor.rank.data,109,"[9.39, 12.89]",长安汽车,529,紧凑型SUV,汽油,2024.01,3年或10万公里
丰田,铂智4X,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/f25ce1a1536a400d801b652ca91366ba~tplv-resize:640:0.png?psm=motor.rank.data,109,"[17.98, 23.88]",广汽丰田,530,中型SUV,纯电动,2024.11,3年或10万公里
斯柯达,柯米克GT,https://p3-dcd.byteimg.com/motor-mis-img/b107ac26e249c23a271698a4c770fb62~tplv-resize:640:0.png?psm=motor.rank.data,104,"[11.99, 11.99]",上汽大众斯柯达,531,小型SUV,汽油,2024.09,3年或10万公里
奔驰,奔驰EQE,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/0a6964c2e7704d4993696d00b34f6d43~tplv-resize:640:0.png?psm=motor.rank.data,103,"[33.8, 48.7]",北京奔驰,532,中大型车,纯电动,2024.11,3年不限公里
东风风光,风光380,https://p9-dcd.byteimg.com/motor-mis-img/e87c65ae4c1e522f6a6e6c7eb2ed110d~tplv-resize:640:0.png?psm=motor.rank.data,101,"[5.28, 6.08]",赛力斯汽车,533,微面,汽油,2022.06,3年或6万公里
大众,Polo,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/a6ee19f8cb8b4ad8bab7f2b3cb0e4fa1~tplv-resize:640:0.png?psm=motor.rank.data,101,"[8.59, 11.99]",上汽大众,534,小型车,汽油,2023.05,3年或10万公里
腾势,腾势N7,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/64c39c89935142829cfe0ca295dc9538~tplv-resize:640:0.png?psm=motor.rank.data,98,"[23.98, 32.98]",腾势汽车,535,中型SUV,纯电动,2025.02,6年或15万公里
创维汽车,创维HT-i,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/64181c7a46b04f90a3cdd52b2b3c3587~tplv-resize:640:0.png?psm=motor.rank.data,93,"[12.58, 29.98]",创维汽车,536,中型SUV,插电式混合动力,2025.08,5年或15万公里
宝骏,宝骏享境EV,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/df777bbaf23f41409435fe3555fb07df~tplv-resize:640:0.png?psm=motor.rank.data,91,"[12.98, 18.88]",上汽通用五菱,537,中大型车,纯电动,2025.04,6年或15万公里
示界,示界06,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/9cf15463fa5e4120a1f2f34627ec5f5c~tplv-resize:640:0.png?psm=motor.rank.data,90,"[12.58, 12.58]",东风汽车,538,紧凑型SUV,纯电动,2025.05,3年或10万公里
蔚来,蔚来ET9,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/85aac8869974493389b233359e0cdec0~tplv-resize:640:0.png?psm=motor.rank.data,90,"[66, 71]",蔚来,539,大型车,纯电动,2024.12,3年或12万公里
睿蓝汽车,睿蓝7,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/34076f95094b48af8c6835540dd8227d~tplv-resize:640:0.png?psm=motor.rank.data,88,"[11.57, 17.37]",睿蓝汽车,541,紧凑型SUV,纯电动,2024.10,6年或15万公里
标致,标致4008,https://p3-dcd.byteimg.com/motor-mis-img/736419b6347a430fa6ef5941234c9513~tplv-resize:640:0.png?psm=motor.rank.data,88,"[15.97, 16.97]",东风标致,542,紧凑型SUV,汽油,2024.07,3年或10万公里
名爵,MG6,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/e79a397f178a42b2a125fea383e0c777~tplv-resize:640:0.png?psm=motor.rank.data,88,"[9.38, 9.78]",上汽集团,543,紧凑型车,汽油,2025.05,3年或10万公里
长安,长安UNI-V 智电iDD,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/2795607979c740fa8e2e985fb2dc1a88~tplv-resize:640:0.png?psm=motor.rank.data,84,"[10.79, 11.99]",长安汽车,544,紧凑型车,插电式混合动力,2024.04,3年或12万公里
长安,长安UNI-T,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/89c273a4e48e40c383a643465710a393~tplv-resize:640:0.png?psm=motor.rank.data,84,"[11.59, 13.99]",长安汽车,545,紧凑型SUV,汽油,2023.07,3年或10万公里
奇瑞新能源,艾瑞泽e,https://p9-dcd.byteimg.com/motor-mis-img/801fac00fa4a0818fc25e1fc20372dda~tplv-resize:640:0.png?psm=motor.rank.data,83,"[15.28, 15.78]",奇瑞新能源,546,紧凑型车,纯电动,2023.08,1年或10万公里
凯迪拉克,IQ锐歌,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/5b605a25ad8a418bb3cdadd026658e20~tplv-resize:640:0.png?psm=motor.rank.data,80,"[25.77, 32.97]",上汽通用凯迪拉克,547,中大型SUV,纯电动,2023.11,3年不限公里
起亚,智跑,https://p3-dcd.byteimg.com/motor-mis-img/93ee7cb27ef156bcbacc11dc008960e1~tplv-resize:640:0.png?psm=motor.rank.data,79,"[11.18, 12.78]",起亚,548,紧凑型SUV,汽油,2021.07,5年或10万公里
名爵,MG Cyberster,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/19f55487883d47e7906cb38b04f822d2~tplv-resize:640:0.png?psm=motor.rank.data,78,"[31.98, 36.58]",上汽集团,549,跑车,纯电动,2025.06,6年或15万公里
红旗,红旗EH7,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/f8c654abc2ba49948ec26d1ea30defef~tplv-resize:640:0.png?psm=motor.rank.data,77,"[17.38, 27.58]",一汽红旗,550,中大型车,纯电动,2025.04,4年或10万公里
上汽大通MAXUS,大家9 EV,https://p3-dcd.byteimg.com/motor-mis-img/149f3cd713fb650b0414ba133fad555a~tplv-resize:640:0.png?psm=motor.rank.data,77,"[26.99, 41.99]",上汽大通,551,中大型MPV,纯电动,2024.08,3年或10万公里
丰田,凌放HARRIER,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/6d957f2954a94d748460c8f623e7a85a~tplv-resize:640:0.png?psm=motor.rank.data,77,"[18.18, 24.08]",一汽丰田,552,中型SUV,汽油,2024.09,3年或10万公里
极氪,ZEEKR MIX,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/c10237011403464c8c5a14efd8a6a72b~tplv-resize:640:0.png?psm=motor.rank.data,76,"[27.99, 29.99]",极氪,553,中型MPV,纯电动,2024.10,4年或10万公里
英菲尼迪,英菲尼迪QX60,https://p3-dcd.byteimg.com/motor-mis-img/7a627875ede9d3e13c79a4c4218a2d4a~tplv-resize:640:0.png?psm=motor.rank.data,72,"[37.88, 51.88]",东风英菲尼迪,554,中大型SUV,汽油,2023.11,4年或10万公里
广汽传祺,传祺ES9 PHEV,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/da5b16db509a49dbb1531f0bb7f3708b~tplv-resize:640:0.png?psm=motor.rank.data,66,"[22.98, 26.98]",广汽传祺,555,中大型SUV,插电式混合动力,2024.06,5年或15万公里
丰田,凌尚,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/f15180c190324d66b0dfaab36fa6533f~tplv-resize:640:0.png?psm=motor.rank.data,64,"[13.98, 16.98]",广汽丰田,556,紧凑型车,汽油,2024.07,3年或10万公里
智己汽车,智己LS7,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/aff8de32f2fa496ab3e0b6b38f29b24a~tplv-resize:640:0.png?psm=motor.rank.data,63,"[29.98, 32.99]",智己汽车,557,中大型SUV,纯电动,2025.06,5年或15万公里
领克,领克06 EM-P,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/3576f04188924b51916a143c9eda9f77~tplv-resize:640:0.png?psm=motor.rank.data,60,"[12.78, 13.68]",领克,558,小型SUV,插电式混合动力,2024.09,5年或10万公里
大众,ID.7 VIZZION,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/859be7d4194f4371b503e6c3f64c068e~tplv-resize:640:0.png?psm=motor.rank.data,59,"[19.77, 23.27]",一汽-大众,559,中型车,纯电动,2023.12,3年或10万公里
